product_name,website,country,category,subcategory,title-href,price,brand,ingredients,form,type,color,size,rating,noofratings
"Brightening Vitamin C Bathing Bar - Brightening & Anti-Aging - with Vitamin C, Lemon & Orange Oils - Skin-Friendly with 5.5 pH - No Parabens, Mineral Oil, Phthalates, Sulphate - 75g",Flipkart,India,body,soap,https://www.flipkart.com/wow-skin-science-brightening-vitamin-c-bathing-bar-anti-aging-c-lemon-orange-oils-skin-friendly-5-5-ph-no-parabens-mineral-oil-phthalates-sulphate-75g/p/itm0c5c019a12562?pid=SOPG9ABZ3MDDFZZH&lid=LSTSOPG9ABZ3MDDFZZHTH6ZEU&marketplace=FLIPKART&q=body+soap&store=g9b%2F5nz%2Fb1b%2Fyug&srno=s_4_133&otracker=search&otracker1=search&iid=bce4a075-5db7-4c32-8bf0-cb92747e0059.SOPG9ABZ3MDDFZZH.SEARCH&ssid=7rz7o8xpkw0000001677677783798&qH=f8a87faf9a9fb865,125,WOW SKIN SCIENCE,,solid,all,,75,4.1,199
"Ubtan Bathing Bar - Anti-Tanning - with Chickpea flour,Sandalwood Oil, Saffron & Turmeric Extract - Skin-Friendly with 5.5 pH - No Parabens, Mineral Oil, Phthalates, Sulphate - 225g",Flipkart,India,body,soap,https://www.flipkart.com/wow-skin-science-ubtan-bathing-bar-anti-tanning-chickpea-flour-sandalwood-oil-saffron-turmeric-extract-skin-friendly-5-5-ph-no-parabens-mineral-phthalates-sulphate-225g/p/itm58d681fcdf2bf?pid=SOPG9EV2CBF4KZ44&lid=LSTSOPG9EV2CBF4KZ44UVKRGV&marketplace=FLIPKART&q=body+soap&store=g9b%2F5nz%2Fb1b%2Fyug&spotlightTagId=TrendingId_g9b%2F5nz%2Fb1b%2Fyug&srno=s_3_113&otracker=search&otracker1=search&iid=a3b8169a-bb0c-4033-ac09-9c8f0ad021c3.SOPG9EV2CBF4KZ44.SEARCH&ssid=qfjutbulww0000001677677619107&qH=f8a87faf9a9fb865,375,WOW SKIN SCIENCE,,solid,all,,225,4.2,217
"Activated Bamboo Charcoal Bathing Bar - with Bamboo Charcoal Powder - Super Value Pack of 3 - Skin-Friendly with 5.5 pH - No Parabens, Mineral Oil, Phthalates, Sulphate - 225g",Flipkart,India,body,soap,https://www.flipkart.com/wow-skin-science-activated-bamboo-charcoal-bathing-bar-powder-super-value-pack-3-skin-friendly-5-5-ph-no-parabens-mineral-oil-phthalates-sulphate-225g/p/itm8b4d87518e308?pid=SOPG9BMPMK8YRA7F&lid=LSTSOPG9BMPMK8YRA7FB1AOWV&marketplace=FLIPKART&q=body+soap&store=g9b%2F5nz%2Fb1b%2Fyug&srno=s_4_152&otracker=search&otracker1=search&iid=bce4a075-5db7-4c32-8bf0-cb92747e0059.SOPG9BMPMK8YRA7F.SEARCH&ssid=7rz7o8xpkw0000001677677783798&qH=f8a87faf9a9fb865,375,WOW SKIN SCIENCE,,solid,all,,225,4.1,112
"Coffee Bathing Bar - with Pure Coffee Powder - Super Value Pack of 3 - Skin-Friendly with 5.5 pH - No Parabens, Mineral Oil, Phthalates, Sulphate - 225g",Flipkart,India,body,soap,https://www.flipkart.com/wow-skin-science-coffee-bathing-bar-pure-powder-super-value-pack-3-skin-friendly-5-5-ph-no-parabens-mineral-oil-phthalates-sulphate-225g/p/itm93d694a9120d7?pid=SOPG9BMZGEGG4VMT&lid=LSTSOPG9BMZGEGG4VMTTHUE7S&marketplace=FLIPKART&q=body+soap&store=g9b%2F5nz%2Fb1b%2Fyug&srno=s_4_126&otracker=search&otracker1=search&iid=bce4a075-5db7-4c32-8bf0-cb92747e0059.SOPG9BMZGEGG4VMT.SEARCH&ssid=7rz7o8xpkw0000001677677783798&qH=f8a87faf9a9fb865,375,WOW SKIN SCIENCE,,solid,all,,225,4.2,163
"Himalayan Rose Bathing Bar - with Rose Hydrosol - Super Value Pack of 3 - Skin-Friendly with 5.5 pH - No Parabens, Mineral Oil, Phthalates, Sulphate - 225g",Flipkart,India,body,soap,https://www.flipkart.com/wow-skin-science-himalayan-rose-bathing-bar-hydrosol-super-value-pack-3-skin-friendly-5-5-ph-no-parabens-mineral-oil-phthalates-sulphate-225g/p/itm3dc02cb8333a4?pid=SOPG9ESKWZFRJZ6Q&lid=LSTSOPG9ESKWZFRJZ6QSRBDQL&marketplace=FLIPKART&q=body+soap&store=g9b%2F5nz%2Fb1b%2Fyug&srno=s_5_162&otracker=search&otracker1=search&iid=052a9bbb-937d-4c48-8337-b26046e8fab9.SOPG9ESKWZFRJZ6Q.SEARCH&ssid=v0w34f04ps0000001677677969630&qH=f8a87faf9a9fb865,375,WOW SKIN SCIENCE,,solid,all,,225,4.3,234
"Apple Cider Vinegar Bathing Bar - with Apple Cider Vinegar - Super Value Pack of 3 - Skin-Friendly with 5.5 pH - No Parabens, Mineral Oil, Phthalates, Sulphate - 225g",Flipkart,India,body,soap,https://www.flipkart.com/wow-skin-science-apple-cider-vinegar-bathing-bar-super-value-pack-3-skin-friendly-5-5-ph-no-parabens-mineral-oil-phthalates-sulphate-225g/p/itm0acb112531063?pid=SOPG9ESGZPRDGYXR&lid=LSTSOPG9ESGZPRDGYXR36CJBU&marketplace=FLIPKART&q=body+soap&store=g9b%2F5nz%2Fb1b%2Fyug&srno=s_6_205&otracker=search&otracker1=search&iid=8f49a451-209d-4154-8241-64ca65f9d109.SOPG9ESGZPRDGYXR.SEARCH&ssid=d33dno9ca80000001677678112703&qH=f8a87faf9a9fb865,375,WOW SKIN SCIENCE,,solid,all,,225,4.2,97
"Brightening Vitamin C Bathing Bar - with Vitamin C, Lemon & Orange Oils - Super Value Pack of 3 - Skin-Friendly with 5.5 pH - No Parabens, Mineral Oil, Phthalates, Sulphate - 225g",Flipkart,India,body,soap,https://www.flipkart.com/wow-skin-science-brightening-vitamin-c-bathing-bar-c-lemon-orange-oils-super-value-pack-3-skin-friendly-5-5-ph-no-parabens-mineral-oil-phthalates-sulphate-225g/p/itm333581aa544be?pid=SOPG9BMVZRHCAX4N&lid=LSTSOPG9BMVZRHCAX4NKNRFAE&marketplace=FLIPKART&q=body+soap&store=g9b%2F5nz%2Fb1b%2Fyug&srno=s_7_242&otracker=search&otracker1=search&iid=ae1753f9-8873-46f0-86ea-8a87781fc881.SOPG9BMVZRHCAX4N.SEARCH&ssid=3ol9s9b2og0000001677678260393&qH=f8a87faf9a9fb865,375,WOW SKIN SCIENCE,,solid,all,,225,4.1,463
"Aloe Vera Bathing Bar - with Aloe Vera Extract - Super Value Pack of 3 - Skin-Friendly with 5.5 pH - No Parabens, Mineral Oil, Phthalates, Sulphate - 225g",Flipkart,India,body,soap,https://www.flipkart.com/wow-skin-science-aloe-vera-bathing-bar-extract-super-value-pack-3-skin-friendly-5-5-ph-no-parabens-mineral-oil-phthalates-sulphate-225g/p/itm7859d5f1be82f?pid=SOPG9BMW6XHYKD9Y&lid=LSTSOPG9BMW6XHYKD9YOSJQAI&marketplace=FLIPKART&q=body+soap&store=g9b%2F5nz%2Fb1b%2Fyug&srno=s_8_285&otracker=search&otracker1=search&iid=4370d344-ada5-4e48-ba5e-e3eaa19a64a6.SOPG9BMW6XHYKD9Y.SEARCH&ssid=w3gp91gfz40000001677678396587&qH=f8a87faf9a9fb865,375,WOW SKIN SCIENCE,,solid,all,,225,4.1,128
"Coconut & Lemon Verbena Bathing Bar - with Coconut Oil & Lemon Verbena Oil - Super Value Pack of 3 - Skin-Friendly with 5.5 pH - No Parabens, Mineral Oil, Phthalates, Sulphate - 225g",Flipkart,India,body,soap,https://www.flipkart.com/wow-skin-science-coconut-lemon-verbena-bathing-bar-oil-super-value-pack-3-skin-friendly-5-5-ph-no-parabens-mineral-oil-phthalates-sulphate-225g/p/itm72f6954709ab2?pid=SOPG9ACGWQB5KGRR&lid=LSTSOPG9ACGWQB5KGRRMAG0MZ&marketplace=FLIPKART&q=body+soap&store=g9b%2F5nz%2Fb1b%2Fyug&srno=s_10_384&otracker=search&otracker1=search&iid=78bbec54-0883-4587-92bb-a64388b38962.SOPG9ACGWQB5KGRR.SEARCH&ssid=7qkshg1rgw0000001677683840277&qH=f8a87faf9a9fb865,375,WOW SKIN SCIENCE,,solid,all,,225,4.4,104
English Lavender Luxury Soap,Flipkart,India,body,soap,https://www.flipkart.com/yardley-london-english-lavender-luxury-soap/p/itmexaskkbwmbeyy?pid=SOPEU6NPU9MYJFMS&lid=LSTSOPEU6NPU9MYJFMSRMPID4&marketplace=FLIPKART&q=body+soap&store=g9b%2F5nz%2Fb1b%2Fyug&srno=s_2_47&otracker=search&otracker1=search&iid=aba54fa7-33ce-48b8-9cd9-a1a949f417df.SOPEU6NPU9MYJFMS.SEARCH&ssid=lyjl586lps0000001677677444137&qH=f8a87faf9a9fb865,210,Yardley London,,solid,all,,300,4.3,"4,349"
English Rose Luxury Soap,Flipkart,India,body,soap,https://www.flipkart.com/yardley-london-english-rose-luxury-soap/p/itmexask6shhjwyk?pid=SOPFDYF9QSVBHMSV&lid=LSTSOPFDYF9QSVBHMSVWYKKL9&marketplace=FLIPKART&q=body+soap&store=g9b%2F5nz%2Fb1b%2Fyug&srno=s_6_221&otracker=search&otracker1=search&iid=8f49a451-209d-4154-8241-64ca65f9d109.SOPFDYF9QSVBHMSV.SEARCH&ssid=d33dno9ca80000001677678112703&qH=f8a87faf9a9fb865,355,Yardley London,,solid,all,,400,4.4,103
Luxury Soap,Flipkart,India,body,soap,https://www.flipkart.com/yardley-london-luxury-soap/p/itmebpyrg3kesszp?pid=SOPF953TFNPSS4ZH&lid=LSTSOPF953TFNPSS4ZH9BZJMG&marketplace=FLIPKART&q=body+soap&store=g9b%2F5nz%2Fb1b%2Fyug&srno=s_6_234&otracker=search&otracker1=search&iid=8f49a451-209d-4154-8241-64ca65f9d109.SOPF953TFNPSS4ZH.SEARCH&ssid=d33dno9ca80000001677678112703&qH=f8a87faf9a9fb865,399,Yardley London,,solid,all,,600,4.3,969
"Mamaearth ME Eau De Parfum For A Fragrance As Unique As You, Perfume For Unisex, 50",Flipkart,India,body,perfume,https://www.amazon.in/Mamaearth-Parfum-Fragrance-Unique-Perfume/dp/B09MTSHGNP/ref=sr_1_220?crid=11Q0K9H22S2CF&keywords=perfumes&qid=1677661333&sprefix=perfumes%2Caps%2C356&sr=8-220,699,Mamaearth,,other,,,50,4,17
Riya Born Rich Blended Fragrance Apparel Perfume -30,Flipkart,India,body,perfume,https://www.amazon.in/Riya-Blended-Fragrance-Apparel-Perfume/dp/B01M3X0COI/ref=sr_1_294_mod_primary_new?crid=11Q0K9H22S2CF&keywords=perfumes&qid=1677661076&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=perfumes%2Caps%2C356&sr=8-294,125,Riya,,other,,,30,4.4,"4,263"
Skin Cottage Moisturising Body Bath Green Tea & Milk 400,Flipkart,India,body,bodywash,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Nzg3NzI2NTA2NjEzNTgxOjE2Nzc1ODgxMTM6c3BfbXRmOjIwMDc3ODM0ODgyOTAyOjowOjo&url=%2FSkin-Cottage-Moisturizing-Greem-400%2Fdp%2FB00NRRQKNY%2Fref%3Dsr_1_167_sspa%3Fcrid%3D1KTPZUD0P1MKU%26keywords%3Dbody%2Bwash%26qid%3D1677588113%26sprefix%3Dbody%2Bwash%252Caps%252C408%26sr%3D8-167-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,279,Skin Cottage,,other,,"Ph Balance: This body wash comes with a unique blend of natural ingredients and moisturizing agents that maintain its pH at a pleasing 5.5. This maintains the pH level of the skin within a healthy range, thereby preventing it from environmental damage and keeping it soft and supple.",400,34,
Skin Cottage Moisturizing Body Bath Melon & Milk 400,Flipkart,India,body,bodywash,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Nzg3NzI2NTA2NjEzNTgxOjE2Nzc1ODgxMTM6c3BfYXRmX25leHQ6MjAwNzc4MzQ4ODMxMDI6OjA6Og&url=%2FSkin-Cottage-Moisturizing-Melon-400%2Fdp%2FB00NRRSB4U%2Fref%3Dsr_1_148_sspa%3Fcrid%3D1KTPZUD0P1MKU%26keywords%3Dbody%2Bwash%26qid%3D1677588113%26sprefix%3Dbody%2Bwash%252Caps%252C408%26sr%3D8-148-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,279,Skin Cottage,,other,,"Ph Balance: This body wash comes with a unique blend of natural ingredients and moisturizing agents that maintain its pH at a pleasing 5.5. This maintains the pH level of the skin within a healthy range, thereby preventing it from environmental damage and keeping it soft and supple.",400,23,
"StBotanica Strawberry & Vitamin E Body Wash - No SLS/Sulphate, Parabens, 250 ",Flipkart,India,body,bodywash,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzY5Njk1OTIxNzg5MToxNjc3NTg4MDYwOnNwX210ZjoyMDEwMTMyNjQxMzg5ODo6MDo6&url=%2FStBotanica-Strawberry-Vitamin-Body-Wash%2Fdp%2FB08PZCDTMH%2Fref%3Dsr_1_213_sspa%3Fcrid%3D1KTPZUD0P1MKU%26keywords%3Dbody%2Bwash%26qid%3D1677588060%26sprefix%3Dbody%2Bwash%252Caps%252C408%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,324,StBotanica,,other,,This St.Botanica Body Wash is infused with Strawberry extract that is rich in Vitamin C and helps lighten & brighten the skin. It also helps boost collagen production.,,100,
"Yardley London Gentleman Classic Perfume For Men, 100",Flipkart,India,body,perfume,https://www.amazon.in/Yardley-London-Gentleman-Classic-Perfume/dp/B08T28XGRG/ref=sr_1_29?crid=11Q0K9H22S2CF&keywords=perfumes&qid=1677662152&sprefix=perfumes%2Caps%2C356&sr=8-29,649,Yardley,,other,,Premium and long lasting Perfume by Yardley London,100,4,"2,066"
"Revlon So Fierce! Eyes Wide Open Mascara with Push-up Brush, For Volumizing & High Lifting Eyelashes, Smudge-proof, Flake Resistant, 101 Blackest Black, 0.24 fl oz.",Amazon,India,eyes,mascara,https://www.amazon.in/Volumizing-Eyelashes-Smudge-proof-Resistant-Blackest/dp/B09J9CBY54/ref=sr_1_1226?crid=1NGBA87L3BLU4&keywords=mascara&qid=1677633497&refinements=p_n_feature_seven_browse-bin%3A58769430031&rnid=58769385031&s=beauty&sprefix=%2Cbeauty%2C2036&sr=1-1226,4059,REVLON,,capsule,,,0.24 Fluid Ounces,4,63
Hard Candy SHADOWHOLIC 12hr WATERPROOF EYE CRAYON 780 Blondie 7.2g 0.25 oz,Amazon,India,eyes,eyeshadow,https://www.amazon.in/Hard-Candy-SHADOWHOLIC-WATERPROOF-Blondie/dp/B00M7HJI2K/ref=sr_1_4930?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677592793&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-4930,3499,Hard Candy,,crayon,,,7.2 s,1.6,3
"Just Herbs Retractable 2 in 1 Herbal Eyeliner + Kajal with Almond Oil & Vitamin E, 11 Hour Stay, Singlestroke, Smudgeproof & Fadeproof - Black 0.3g",Amazon,India,eyes,eyeliner,https://www.amazon.in/Just-Herbs-Retractable-Singlestroke-Smudgeproof/dp/B0B293B2PV/ref=sr_1_151?crid=3L905BRQ07JA8&keywords=eyeliner&qid=1677591339&sprefix=eyeliner%2Caps%2C248&sr=8-151,295,Just Herbs,,crayon,semi-matte,Black,,4.2,965
"Lise Watier 24 Hrs Glam Eyeshadow, Satin Glam, 0.05 oz",Amazon,India,eyes,eyeshadow,https://www.amazon.in/Lise-Watier-Glam-Eyeshadow-Satin/dp/B01N3TXHVI/ref=sr_1_3409?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677600772&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3409,9500,LISE WATIER,,crayon,satin,Satin Glam,,4.4,33
Lord & Berry #REGLAM Long Lasting Make Up Creamy Eyeshadow Crayon Pencil,Amazon,India,eyes,eyeshadow,https://www.amazon.in/Lord-Berry-4266-Eyeshadow-Gorgeous/dp/B07J5NMZTM/ref=sr_1_3416?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677600581&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3416,5999,Lord & Berry,,crayon,matte,Brown,,1,1
Mary Kay At Play Baked Eye Trio in Out Of The Blue - 081938,Amazon,India,eyes,eyeshadow,https://www.amazon.in/Mary-Kay-Play-Baked-Trio/dp/B01CO7MHYS/ref=sr_1_4961?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677592623&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-4961,,Mary Kay,,crayon,,Blue,0.07 Ounces,4.2,5
THE ONE Colour Unlimited Eye Shadow - 1.2 g (MYSTIC BLUE),Amazon,India,eyes,eyeshadow,https://www.amazon.in/ONE-Colour-Unlimited-Eye-Shadow/dp/B09VPQMJG4/ref=sr_1_3809?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677598870&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3809,799,Oriflame,,crayon,semi-matte,MYSTIC BLUE,,1,1
PINK LINE Smudge Proof and Waterproof Matte Eye Liner and Lip Liner/Smudge Free Metallic Pigmented Colour Pencil - Grey,Amazon,India,eyes,eyeliner,https://www.amazon.in/Pink-Line-Smudge-proof-Liner-Grey/dp/B07Q4P5N9C/ref=sr_1_198?crid=3L905BRQ07JA8&keywords=eyeliner&qid=1677591123&sprefix=eyeliner%2Caps%2C248&sr=8-198,508,Pink Line,,crayon,matte,Grey,,5,2
Volumizing Mascara,ulta,USA,eyes,mascara,https://www.ulta.com/p/volumizing-mascara-pimprod2036232?sku=2604749,1225.5,about-face,"Aqua (Water/Eau), Oryza Sativa (Rice/Riz) Bran Wax, Behenyl Alcohol, CI 77499 (Iron Oxides), Palmitic Acid, Stearic Acid, Acacia Senegal Gum, Copernicia Cerifera (Carnauba) Wax (Cera Carnauba/Cire de Carnauba), Styrene/Acrylates Copolymer, Butylene Glycol, Aminomethyl Propanediol, Cocos Nucifera (Coconut/Noix de Coco) , VP/Eicosene Copolymer, Glyceryl Stearate, Phenoxyethanol, Oleic/Linoleic/Linolenic Polyglycerides, Microcrystalline Cellulose, Ethylhexylglycerin, Panthenol, Tocopheryl Acetate, Ricinus Communis (Castor) Seed , Cellulose Gum, Sodium Dehydroacetate, Citric Acid, Dextran, Acetyl Tetrapeptide-3, Trifolium Pratense (Clover) Flower Extract.",cream,all,,12.9,4.4,7
Adbeni WATERPROFF LENGTH FIBER EXTENSION EYELINER & MASCARA Bundle With Liner & Rubber Band -PHMO,Amazon,India,eyes,mascara,https://www.amazon.in/WATERPROFF-LENGTH-EXTENSION-EYELINER-MASCARA/dp/B01CJW4P8Y/ref=sr_1_911?crid=1NGBA87L3BLU4&keywords=mascara&qid=1677634816&refinements=p_n_feature_seven_browse-bin%3A58769430031&rnid=58769385031&s=beauty&sprefix=%2Cbeauty%2C2036&sr=1-911,526,Adbeni,,cream,,Multi,,,No reviews
Liquid Eyeliner,ulta,USA,eyes,eyeliner,https://www.ulta.com/p/liquid-eyeliner-422?sku=1012219,791.67,Almay,"Aqua ((Water) Eau), Propylene Glycol, Triethanolamine, Oleyl Alcohol, Magnesium Aluminum Silicate, Stearic Acid, Xanthan Gum, Glyceryl Stearate, Hectorite, Cellulose, Acrylates/C-10-30 Alkyl Acrylate Crosspolymer, Isopropylparaben, Butylparaben, Isobutylparaben, Iron Oxides (CI 77491, 77492, 77499), Mica (CI 77019), Titanium Dioxide (CI 77891), Ultramarines (CI 77007).",cream,all,Chocolate,3,4,743
"Almay One Coat Nourishing Mascara, Thickening, Black Brown 403, 0.4-Ounce Package",Amazon,India,eyes,mascara,https://www.amazon.in/Almay-Nourishing-Mascara-Thickening-0-4-Ounce/dp/B000052ZBI/ref=sr_1_1011?crid=1NGBA87L3BLU4&keywords=mascara&qid=1677634165&refinements=p_n_feature_seven_browse-bin%3A58769430031&rnid=58769385031&s=beauty&sprefix=%2Cbeauty%2C2036&sr=1-1011,1539,Almay,,cream,,As shown picture,11.8,4.3,230
Waterproof Crï¿½ï¿½ï¿½ï,ulta,USA,eyes,eyeshadow,https://www.ulta.com/p/waterproof-creme-color-xlsImpprod12331015?sku=2286834,1470.6,Anastasia Beverly Hills,"Cyclopentasiloxane, Isododecane, Polyethylene, Cyclohexasiloxane, Trimethylsiloxysilicate, Ozokerite, Bis-Diglyceryl Polyacyladipate-2, Silica Dimethyl Silylate, Silica, Mica, Caprylyl Glycol, Ethylhexylglycerin, Propylparaben, Tocopheryl Acetate, Triethoxycaprylylsilane, Blue 1 Lake (CI 42090), Bismuth Oxychloride (CI 77163), Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).",cream,all,,4.2,4.3,813
Lash Bragï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ Volumizing Masc,ulta,USA,eyes,mascara,https://www.ulta.com/p/lash-brag-volumizing-mascara-in-jet-black-pimprod2014182?sku=2561780,2042.5,Anastasia Beverly Hills,"Water/Aqua/Eau, Paraffin, Acacia Senegal Gum, Glyceryl Stearate, Synthetic Beeswax, Stearic Acid, Butylene Glycol, Palmitic Acid, Oryza Sativa (Rice) Bran Wax, Polybutene, Ozokerite, Vp/Eicosene Copolymer, Hydrogenated Vegetable , Copernicia Cerifera (Carnauba) Wax/Copernicia Cerifera Cera/Cire De Carnauba, Glycerin, Cellulose, Ethylhexylglycerin, Stearyl Stearate, Hydroxyethylcellulose, Polyester-11, Pvp, Disodium Edta, Aminomethyl Propanol, Phenoxyethanol, Black 2 (CI 77266) (Nano), Iron Oxides (CI 77499), Ultramarines (CI 77007).",cream,all,Brown Sugar (soft medium brown),10.2,4.2,"1,746"
"Annabelle Eye Primer, Beige, 4.2 ",Amazon,India,eyes,primer,https://www.amazon.in/Annabelle-Eye-Primer-Beige-0-14/dp/B073ZGHNGC/ref=sr_1_82?crid=2IHQ86Y60174T&keywords=eye+primer&qid=1677604886&refinements=p_n_feature_three_browse-bin%3A56163780031&rnid=56162668031&s=beauty&sprefix=eye+prime%2Caps%2C357&sr=1-82,4999,ANNABELLE,,cream,,,0.14 Ounces,3.6,69
ATORSE Eyelash Eyebrow Dye Tint Cream Kit Eyebrow Fuller Tinting Kit Black,Amazon,India,eyes,mascara,https://www.amazon.in/ATORSE-Eyelash-Eyebrow-Fuller-Tinting/dp/B0BSXN4GTG/ref=sr_1_1215?crid=1NGBA87L3BLU4&keywords=mascara&qid=1677633497&refinements=p_n_feature_seven_browse-bin%3A58769430031&rnid=58769385031&s=beauty&sprefix=%2Cbeauty%2C2036&sr=1-1215,1394,ATORSE,,cream,,As Per Image,,,New to Amazon
"bareMinerals Eyeshadow, Blushing Pink, 0.1 Fluid Ounce",Amazon,India,eyes,eyeshadow,https://www.amazon.in/bareMinerals-Eyeshadow-Blushing-Fluid-Ounce/dp/B00L2NGNG4/ref=sr_1_3692?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677599512&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3692,7000,Bare Escentuals,,cream,,Blushing Pink,0.2957353,4.3,106
"bareMinerals 5-in-1 BB Advanced Performance Cream Eyeshadow, Rich Camel, 0.1 Fluid Ounce",Amazon,India,eyes,eyeshadow,https://www.amazon.in/bareMinerals-Advanced-Performance-Cream-Eyeshadow/dp/B01IIUA56M/ref=sr_1_3889?crid=23F4X9PWZGM0X&keywords=eyeshadow&qid=1677598686&refinements=p_n_feature_four_browse-bin%3A34410131031&rnid=34410127031&s=beauty&sprefix=eyes%2Caps%2C304&sr=1-3889,19000,Bare Escentuals,,cream,,Multicolour,10,4.2,21
PRIME TIME Eyeshadow Extender,ulta,USA,eyes,eye primer,https://www.ulta.com/p/prime-time-eyeshadow-extender-pimprod2036905?sku=2605428,1634,bareMinerals,"Isododecane, Zea Mays (Corn) Starch, Octyldodecanol, Silica, Hydrogenated Styrene/Isoprene Copolymer, Copernicia Cerifera (Carnauba) Wax (Cera Carnauba/Cire De Carnauba), Disteardimonium Hectorite, Tribehenin, Helianthus Annuus (Sunflower) Seed Wax, Rhus Verniciflua Peel Wax, Tocopheryl Acetate, Sodium Hyaluronate, Hydrolyzed Sodium Hyaluronate, Ricinus Communis (Castor) Seed , Butyrospermum Parkii (Shea Butter), Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Shorea Robusta Resin, Trimethylsiloxysilicate, Hydrogenated Castor .",cream,all,"Jet (black, matte finish)",3,4.2,189
"BEAUTYRELAY LONDON - Shade Story Pop-Eyed Matte Eye Primer - lightweight & ultra-hyd, smudging - flawless eye makeup look, Available in two shades (Light Ivory & Natural Beige) (Light Ivory)",Amazon,India,eyes,primer,https://www.amazon.in/BEAUTYRELAY-LONDON-lightweight-ultra-hyd-Available/dp/B0B5MXKG2L/ref=sr_1_40?crid=2IHQ86Y60174T&keywords=eye+primer&qid=1677605086&refinements=p_n_feature_three_browse-bin%3A56163780031&rnid=56162668031&s=beauty&sprefix=eye+prime%2Caps%2C357&sr=1-40,1195,BEAUTYRELAY LONDON,,cream,matte,,,,No reviews
"BEAUTYRELAY LONDON - Shade Story Photo Focus Eye Primer - Weightless Texture for Flawless Base, Long Lasting, Smudge Proof, Paraben Free",Amazon,India,eyes,primer,https://www.amazon.in/BEAUTYRELAY-LONDON-Weightless-Texture-Flawless/dp/B09R4QS98Z/ref=sr_1_39?crid=2IHQ86Y60174T&keywords=eye+primer&qid=1677605086&refinements=p_n_feature_three_browse-bin%3A56163780031&rnid=56162668031&s=beauty&sprefix=eye+prime%2Caps%2C357&sr=1-39,1195,BEAUTYRELAY LONDON,,cream,luminous,,,,No reviews
They're Real Lengthening Mascara Mini - Black,Sephora,India,eyes,mascara,https://sephora.nnnow.com/benefit-cosmetics-women-theyre-real-lengthening-mascara-mini---black-0BGSOM453AN,1240,Benefit Cosmetics,"Water (Aqua), Paraffin, Polybutene, Styrene/Acrylates/Ammonium Methacrylate Copolymer, Beeswax (Cera Alba), Bisdiglyceryl Polyacyladipate2, C1836 Acid Triglyceride, Palmitic Acid, Stearic Acid, Triethanolamine, Vp/Eicosene Copolymer, Acacia Senegal Gum, Hydroxyethylcellulose, Phenoxyethanol, Tetrasodium Edta, Butylene Glycol, Caprylyl Glycol, Tocopheryl Acetate, Sodium Laureth12 Sulfate, Glycerin, Potassium Sorbate, Sericin, Calcium Chloride, Sodium Hyaluronate, Tilia Tomentosa Bud Extract, Citric Acid, Bht, Sorbic Acid, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Ultramarines (Ci 77007), Chromium Oxide Greens (Ci 77288), Chromium Hydroxide Green (Ci 77289), Titanium Dioxide (Ci 77891)",cream,matte,Black,4,4.09,9
